Date,Open,High,Low,Close,Volume,RSI,MACD,Sentiment,Target
2010-04-16,83.76055740354016,85.35301800142238,83.68129270023238,83.74732285853727,1427288,46.89349406936825,0.6164822159763332,-0.5024689409174088,1
2010-04-19,83.75899744672682,86.91135984072949,82.38906817074209,84.82942406614559,2944851,51.94900025523802,0.7208872047251447,0.8954637074311218,0
2010-04-20,84.01019362737465,84.8595580934551,83.30008351131664,83.06162492567346,3210790,51.96345227056537,0.6534497322288502,0.1851562776409863,1
2010-04-21,83.46096947355538,86.25061543398084,83.6105188573375,83.53575756459996,252454,47.61111552602791,0.6309899317290046,-0.9469040835513887,0
2010-04-22,80.31895978801221,82.61892107254027,79.21545687904585,80.45083657991442,1515078,41.300951159715595,0.3601118906020133,0.827362264786077,0
2010-04-23,80.20084504848016,81.70041742190315,78.5801428816013,79.55118658963325,2825970,46.48648219479205,0.07201471510285273,0.28871287893054753,1
2010-04-26,80.53057344951068,82.94617465684743,78.70739956285443,80.11064056081355,2713998,37.56578090340643,-0.1098943188846846,-0.3256935533313259,1
2010-04-27,84.22364476133816,85.21834742991709,82.65279600123908,83.72723449578552,3175513,47.05538386897583,0.03733993498477162,-0.2671921252851386,0
2010-04-28,81.69084400808518,83.31462544662169,81.00504489223175,83.11251179300042,4924214,45.07261736207642,0.10323117258072045,-0.9371632950265236,0
2010-04-29,80.75062450012852,81.67035654106054,79.85419034942177,81.11989975217948,4147497,41.40987518037899,-0.0052758687139373706,0.9486468265913748,0
2010-04-30,79.08558438523173,80.9083320349694,77.54859682336433,79.68608434767201,4962827,54.14447727001373,-0.20460682087173154,0.7209680012477278,1
2010-05-03,82.3418115547557,82.10426774230461,81.00007468595999,81.90773536401983,1443431,46.91875355872691,-0.18122037102034483,-0.8692063503955256,1
2010-05-04,83.11198847388425,84.11090686134764,81.03563446780493,82.63881435266478,1968451,54.66121451002662,-0.10251277308510964,0.36312200087647906,0
2010-05-05,80.98798127693358,82.22532508290355,79.42524135370968,81.73809075411228,1033830,53.67398850186766,-0.11153163415329459,-0.10155147596237679,1
2010-05-06,81.82602089557196,84.34489084446011,79.88834802377073,81.82862114725368,636438,45.625642819112166,-0.11010487987745421,0.6165963711880749,0
2010-05-07,81.9673116694292,83.6270247796893,80.1726926331829,81.63754687710755,2393214,37.612182543373244,-0.12297468790801247,0.2467288593894419,1
2010-05-10,85.06542415161793,85.80588244656309,82.05558546060213,84.7097295800616,4347948,43.22018194568795,0.11341795376135622,-0.17438150790217177,0
2010-05-11,83.30674712113505,85.37324110500249,82.31615668451579,82.18403282188008,4649593,47.02948750593009,0.09585326833382624,-0.1271725277268756,1
2010-05-12,83.0477250879939,83.27088322478077,80.1046924557593,82.21056822291602,4915471,46.89026830896675,0.08311620184694846,0.30314469339412975,0
2010-05-13,80.73735633138948,83.4448308672814,79.44249751533367,80.96372593854545,853217,36.0937668002863,-0.02727337665351115,0.3094225032286737,0
2010-05-14,78.5273486318858,80.5855283547685,76.27042947760643,78.23943486253266,1888546,30.27312034438971,-0.33077249548361465,0.1152659543234178,1
2010-05-17,79.51989151921701,80.10952964533409,78.0443807957708,79.10878254553808,4551342,29.649672347490593,-0.49543754554683517,0.7683212057477635,1
2010-05-18,80.4838253961522,81.191637547871,77.36611366209988,80.48199714007566,4419216,27.837110903779063,-0.5092584285614947,0.5586558587407129,0
2010-05-19,79.4639092157575,80.90027463855745,78.39458861775861,80.06071818487452,2530908,26.716892432353063,-0.5478895392749479,-0.7627237437971754,0
2010-05-20,78.85687666660179,81.27450900798141,77.46249715012964,78.57396991038671,1966896,18.970321911698818,-0.6905133255278173,0.7437566487896861,0
2010-05-21,77.22588645545208,78.14492167513846,75.05159705466639,77.1588499009394,1852549,39.98610483790656,-0.9072735767584561,-0.5964254042296173,0
2010-05-24,74.65373093121,77.01063050127078,74.20336753051838,75.55975040120745,3580836,40.071541431498694,-1.194324177253847,0.9008120951401961,0
2010-05-25,74.83242633820731,76.93196188859159,73.27996132090634,74.28174333040049,4624866,43.16340052655435,-1.5075601214413439,0.6146280924960714,0
2010-05-26,73.18593394126607,74.23899196006974,72.05682740081126,73.32355716005192,993535,48.40452202219289,-1.8122292295198577,0.8182480748863232,0
2010-05-27,72.23822222450251,74.95335315788961,70.86063540818242,72.32796074263645,3398691,37.10088204249142,-2.1096987095516226,0.3531236339562476,1
2010-05-28,73.54411133271272,75.98495973453561,71.98693363951948,73.48886131471147,1362318,36.99301891644619,-2.22610923990041,0.3031153906499038,1
2010-05-31,77.97178239273799,79.78382610638616,75.64707138969312,78.13763061954099,272176,35.68533847511084,-1.9211033092767167,-0.5017810294188978,1
2010-06-01,77.6094754275432,79.9430857244739,76.91366893799116,78.19296962444778,4043764,52.147151135120254,-1.6558311260972118,0.2522275694092062,1
2010-06-02,78.0101602790998,79.70686765387677,75.95168874291744,78.346723212627,4608668,53.89429403995069,-1.4168616806619525,-0.15950250519041376,0
2010-06-03,78.80573848416059,80.70556353378355,76.42159529280195,77.69482617096622,2296566,56.878067505766076,-1.2654915181239517,-0.6932147716652133,0
2010-06-04,75.38183587980461,75.66359234539469,73.51001332868903,73.96874388094015,3268559,63.34881175668458,-1.429712439349828,-0.2797976066062966,1
2010-06-07,74.91008205471194,76.12862810505622,72.3503968199093,75.30785012575096,1911448,55.8558399780124,-1.4352592448341994,0.3242876715814038,0
2010-06-08,75.16452430305159,75.29398608287237,73.62440952031818,74.15771125274674,1914324,63.09563008749727,-1.514997771822749,0.7513770897718395,1
2010-06-09,80.27732345132901,81.85921974897678,78.77155215910497,79.63057705301148,4840032,63.91337123302686,-1.1236241576550867,-0.12388250516547461,0
2010-06-10,79.61714495429382,80.92157186587109,77.45849322985009,79.01309639735597,3924244,59.48992463270111,-0.8534452910785291,-0.4200551468615701,0
2010-06-11,80.57740328644239,81.6234497973017,78.00964679848428,78.66290288205575,2988906,55.7597378117273,-0.6599764846840372,-0.6779794251353413,1
2010-06-14,80.04183967691262,80.17882457422078,78.6693400179353,80.43662075820872,1018784,59.44196974997888,-0.3593840965658046,-0.19398691686548286,0
2010-06-15,77.53296019449392,79.23675072060078,76.01315720357512,76.385773615955,1948966,54.4957948189158,-0.44292619589435844,-0.4309259270374004,1
2010-06-16,79.88225781968872,81.54500757963066,77.10402212983207,79.81297620937195,4903816,64.00643040883924,-0.22993673696588246,-0.10561228448133408,1
2010-06-17,81.799590440113,82.84297223928748,79.92942032238804,81.62147529874528,4358380,67.22737171682489,0.08382344154023258,-0.79851054177305,1
2010-06-18,82.9475069823727,83.6653099082298,81.77035455911837,83.07896006638455,4931005,63.91222097280253,0.44495828147448435,0.470960069352814,0
2010-06-21,81.28512611295498,82.2420958553814,78.27759185372872,81.38121640617406,1633808,55.59091608264714,0.5873953907910874,-0.9911542397431832,1
2010-06-22,83.00032426032594,84.28917313554925,82.46369332017089,84.04774443393319,2410003,56.97361502143169,0.9050119385864122,0.39915793039913794,0
2010-06-23,81.58990149321689,82.20777640026557,78.90409492105512,80.65574660126131,1141989,55.088906290115546,0.872956564154947,-0.3867322107428186,1
2010-06-24,81.83274293930623,82.92596416014862,80.97519609206928,82.73086563903011,4899585,47.1916304522587,1.003430293021765,-0.2815112953519696,1
2010-06-25,85.64136236839339,87.51742167955594,84.718985312595,87.14410988418388,3918082,54.23165467061946,1.4462718688923957,-0.6576702016366804,0
2010-06-28,84.93772943916132,85.16335587311379,83.06559108308716,84.2120648120665,2824005,46.74867351034248,1.5428504554153761,0.9363580414196266,0
2010-06-29,82.9183456323668,84.16566833259463,80.78240107478247,83.17511229639652,368445,43.80336504448395,1.518215238986329,-0.8940750403451234,1
2010-06-30,82.77310061319938,84.05799961091637,82.03925057817516,83.37615512117821,4001406,38.63491085486619,1.4976501495844872,-0.4338913845213048,0
2010-07-01,81.91041333738492,84.73771375191758,80.72956265068028,81.95571665764862,1330735,47.495072116018086,1.3511593314571968,-0.7061658385691079,0
2010-07-02,78.3664821176924,80.85740553286227,76.90705162511117,78.52645740553344,3773703,38.19707916774644,0.9474303531949175,-0.035465452735766956,1
2010-07-05,78.61495607231029,80.727194049049,76.95524150664761,78.95766915233823,3084218,41.94303004122228,0.6547202064018478,0.11999707535810367,0
2010-07-06,77.49435214984356,78.87916110460888,76.60578595106132,77.99731029599066,4329731,42.67609124765348,0.34131787258009183,-0.6073597473880996,1
2010-07-07,78.98872319653059,80.01287399730478,76.08764611625689,78.34239999608191,3730869,28.042121513739403,0.11941359426457154,0.3106094506412731,0
2010-07-08,76.31449989867173,78.76119665861277,75.15320608349957,77.117835369315,351803,33.18690456394809,-0.15348993981891113,0.10531796649942393,1
2010-07-09,79.7694241665086,80.37469378648177,77.82765046949793,80.00763175689032,4676928,42.6296276326987,-0.13502900894019376,0.6842523014218453,0
2010-07-12,78.57026749969523,79.0419062945071,76.70070513932617,77.64803032643174,3273987,36.461767954316805,-0.30725683807247606,0.8130849884902271,0
2010-07-13,77.02021608574147,79.75825693751355,76.00444585351573,76.67730326571245,4858926,38.57057116306256,-0.5161285855346733,0.3890291551608771,1
2010-07-14,79.24234084026733,80.17609867286171,78.11599762759444,79.06815232418825,3512280,44.95262277156708,-0.48316973246527084,0.26054603726447545,0
2010-07-15,76.17284891827866,77.0171073682114,74.82645114984102,77.34369747795188,4257765,48.54628318333957,-0.5894044110141863,0.21078520999407946,1
2010-07-16,77.21233464544915,77.72219092117932,75.33347204401555,77.60573434945327,1019235,46.48065454598312,-0.6450166234211849,-0.6657638916099351,1
2010-07-19,78.97640488474836,80.09386684796696,78.66247786739306,80.06886042966381,3564979,39.76491876253623,-0.4847481381572152,0.7664798847709762,0
2010-07-20,77.28190228388824,78.80606926018886,74.74276211667953,76.85457113892936,907427,46.36446333545003,-0.6100680075029459,-0.2795719846388496,0
2010-07-21,75.8478462295251,77.75323239039447,74.24928692714985,76.75099728321409,4465982,39.09154834344121,-0.7095630502382448,0.38281203093271854,0
2010-07-22,77.22572197995397,79.56234179478132,75.28643908920128,76.55430901842905,1235011,43.58165977942732,-0.795119050139192,-0.11868411344156504,1
2010-07-23,78.35149485056763,81.27067457598291,77.31693690529677,78.34999114540516,3629740,50.89424043840054,-0.7098436205576206,0.8058053090863688,0
2010-07-26,76.50667627233948,78.00468304499354,73.97283263154456,76.46078628027365,4838420,41.411688301341265,-0.7856488017727656,-0.1849118777090064,0
2010-07-27,73.52070133636059,74.23048000666988,72.01345866352816,73.296794226433,4273500,44.20072769927258,-1.088485289335793,0.11997655035588095,1
2010-07-28,74.32130168299241,75.3711537685464,73.93787451031695,75.27110402582635,4459177,48.915220088148395,-1.1558511541206116,-0.6250529835490706,0
2010-07-29,74.80201513080479,76.76511796445467,73.70692055861402,75.0483733765203,3153922,37.01049092005439,-1.2132262720120934,0.10807877223522255,0
2010-07-30,75.1679227833259,77.11526958075365,74.94097932419895,75.03071851431508,1962561,54.482315525568524,-1.245760712108563,-0.59483770566704,1
2010-08-02,77.06158060630216,78.20817658548818,74.46081229642928,77.06091067999118,4477930,57.44073534448078,-1.0951013033882333,0.5890275188750584,0
2010-08-03,74.58017240495495,76.51346815019038,72.70142410217824,75.53203289731346,1013818,49.65519748692402,-1.0865452786113963,-0.2653712970770652,0
2010-08-04,76.1473323178415,77.96843362363263,74.378642756003,75.10659363200027,441233,51.37384059457009,-1.1013977330293159,-0.15133032764071408,1
2010-08-05,76.15650208999571,77.75590430251404,74.81658911143663,77.1486553311002,889604,50.6375564855108,-0.9375832215137052,0.28062806216271174,0
2010-08-06,73.90217807834668,76.64517415855917,73.41472910195702,74.56410108284562,4958085,57.75967837900548,-1.0047290773492392,-0.8280861124880203,1
2010-08-09,77.82015641323127,80.78224160320879,77.41867110633403,78.85019240493301,4221232,59.827421063896516,-0.7039759064857947,-0.3704257640186488,1
2010-08-10,80.22274618799176,80.23068065141378,77.3485769699901,80.25783378027734,4777905,57.71702305804008,-0.34803008277344816,0.8666705145849103,0
2010-08-11,77.25996154935233,78.01379921357913,75.31887323984807,76.36632308197062,3514595,60.24817758018223,-0.3756228967352655,0.7242364557385932,1
2010-08-12,77.73610348005312,79.08207444355777,77.73933400889662,79.12548070395106,4859445,58.47839320389969,-0.1728568535361461,-0.5375751562826054,0
2010-08-13,76.82560361255669,77.19735058061491,74.24046111210882,76.82589951105298,412217,62.37399890240605,-0.19546706466789487,0.025669844485987747,1
2010-08-16,78.63876647849699,79.51741092350846,77.1180665273336,77.32736853755154,2436067,67.88305799854581,-0.17095084546731698,0.16663630167274857,1
2010-08-17,79.97074044277174,81.45179266558972,77.85113182423656,80.63845851177767,1463588,65.89009151913132,0.11433770991831693,-0.39671095798136613,0
2010-08-18,78.78125993657281,80.0144151900049,77.41474323294625,79.41722074644107,1278504,68.56149742768432,0.2391307140834158,-0.30472382063017456,1
2010-08-19,80.1817217100063,83.05980143302816,78.86192247513938,81.19285258540829,747240,60.26369494638777,0.4758237191550876,0.9559147796388192,1
2010-08-20,80.58050705875421,82.23379231890493,80.76473638552096,81.94159756834466,957155,52.161822964928376,0.7155734087286163,-0.7229327914107946,1
2010-08-23,82.86352209877587,84.64612808489815,81.87517739392528,82.38717623996853,2518905,59.985700455203904,0.9308015392222586,0.822684125366367,1
2010-08-24,87.36095394683967,87.5558322187172,84.75338199388834,86.23933812966139,2757869,55.473781116871805,1.3961151079979288,-0.2915092632289624,1
2010-08-25,86.2846742343807,87.50430630313191,84.91289669269764,86.4627465865742,3931902,63.092570751679844,1.7625886344220874,-0.5218749062069026,0
2010-08-26,84.67037936392948,86.41489319523836,82.55063438080113,85.02013338119191,397649,65.3222698022045,1.914545031796024,-0.4789268164024576,0
2010-08-27,82.81282686631697,85.47407598056881,81.43053560653652,83.9680606158752,3251873,60.76100696799992,1.9278549797213316,-0.43340561020436996,0
2010-08-30,81.36702556404636,82.73164836127422,79.09204752791577,81.38655458802037,521800,69.39998391396956,1.710381039495232,-0.42619632491196513,0
2010-08-31,80.93144640414438,81.9248018923084,78.82976868585394,80.8999937144018,1624827,67.7047650212435,1.4816899791491238,-0.49191701551627953,1
2010-09-01,82.20166083933609,83.25361534543296,80.56950333047578,81.35883827197358,1379159,74.01310034845051,1.3222337002324167,0.6849700847726095,1
2010-09-02,81.65780600722177,83.32215639992033,80.90036090301676,81.6390159599242,832950,75.54680676658364,1.2045857337355415,-0.464415870658232,1
2010-09-03,84.79981689313905,85.14501977282731,82.01519925974188,83.32234769510609,3125094,62.058652729174824,1.232966801722739,0.7236804118038731,1
2010-09-06,83.55737822430692,85.94722557633021,83.26797831892861,84.35937818275626,2030918,56.834731304841846,1.323877856263465,0.938536696646636,1
2010-09-07,87.38500194089235,87.75296021672223,84.89485333675265,86.47063640048049,1351413,62.07191864027325,1.5484369977732086,-0.4423426088821458,1
2010-09-08,86.48856386394343,88.01824633033903,84.90495853708441,87.29203300864062,1029143,65.88226725027123,1.7722521571822512,0.13019168737043652,1
2010-09-09,92.5761242447758,93.74806032303972,90.07813688024913,92.22208079060101,1394755,76.00263956738189,2.320689473716868,-0.08770340719765057,1
2010-09-10,93.93275182019032,94.6241886312832,92.62076380122132,94.0102449622527,238593,78.45532466132025,2.8665758012336653,0.6933906168212038,0
2010-09-13,90.97455747808698,92.1044094349631,89.53378136680884,91.42108039823465,2454435,77.4803811755338,3.0550539467313342,-0.38343643883877054,0
2010-09-14,89.77873003246893,91.89541045139914,88.3027979284461,89.61592572759689,2264834,68.78393455329329,3.023905637463727,0.5295458660769135,1
2010-09-15,89.76913158161479,91.62354810276085,88.27885201438009,90.44017317436462,2127678,60.18225177913598,3.030793161426857,-0.048722256750062476,1
2010-09-16,89.19038751909784,91.99954537129462,88.42408592082266,90.91574449675473,4571200,57.209406555786344,3.039587729720509,0.2618177921134408,1
2010-09-17,92.23098418855477,92.52168496998718,90.32116331598101,91.96403177209883,4475548,52.663943135412424,3.095462940750437,0.15329962226635474,1
2010-09-20,91.64564537564205,93.7669007487462,89.91134784071605,92.50766739914974,1498148,54.10536209194071,3.1473308291483306,-0.8752106923764795,0
2010-09-21,91.62747327461108,93.4481366946676,90.14108461402262,92.38438138806482,4122698,33.60347801425284,3.142266264141057,0.17717035363530198,0
2010-09-22,89.73826998888474,91.66270043232801,88.00624982556151,89.97522539862358,1730602,30.650486712819543,2.9103056141754706,0.6549492394653993,0
2010-09-23,87.38851130267997,87.99163027835263,86.21898772711266,87.9174334107766,3132095,33.867785648837625,2.5312498396542225,-0.42312346770970355,0
2010-09-24,87.39411226485181,87.77493949551203,84.75645835271975,87.52056334574097,2620106,34.54648393882208,2.1737635172241596,-0.1945273789844537,1
2010-09-27,87.79580668587447,90.54667518924904,86.54451785272252,87.52655781954293,1815973,31.37629562332191,1.8693875985041757,-0.5897745355027997,1
2010-09-28,88.77958695820897,90.57666937389776,86.82076921457278,88.97040509264858,3412219,30.873805637192802,1.7247915745866749,-0.5807076477444029,0
2010-09-29,86.02732261347194,86.99525085747729,85.62777200720375,86.24016778232699,3586928,23.49249264655819,1.3740516385049943,-0.3858353922936473,1
